Tiempo,Valor,Diferencia,Archivo
10685,7415,1,ocr_input_10685s.png
10686,7416,1,ocr_input_10686s.png
10687,7417,1,ocr_input_10687s.png
10688,7418,0,ocr_input_10688s.png
10689,7418,0,ocr_input_10689s.png
10690,7418,1,ocr_input_10690s.png
10691,7419,2,ocr_input_10691s.png
10692,7421,1,ocr_input_10692s.png
10693,7422,2,ocr_input_10693s.png
10694,7424,0,ocr_input_10694s.png
10695,7424,0,ocr_input_10695s.png
10696,7424,1,ocr_input_10696s.png
10697,7425,2,ocr_input_10697s.png
10698,7427,0,ocr_input_10698s.png
10699,7427,0,ocr_input_10699s.png
10700,7427,0,ocr_input_10700s.png
10701,7427,0,ocr_input_10701s.png
10702,7427,1,ocr_input_10702s.png
10703,7428,2,ocr_input_10703s.png
10704,7430,0,ocr_input_10704s.png
10705,7430,0,ocr_input_10705s.png
10706,7430,0,ocr_input_10706s.png
10707,7430,0,ocr_input_10707s.png
10708,7430,0,ocr_input_10708s.png
10709,7430,0,ocr_input_10709s.png
10710,7430,2,ocr_input_10710s.png
10711,7432,0,ocr_input_10711s.png
10712,7432,0,ocr_input_10712s.png
10713,7432,0,ocr_input_10713s.png
10714,7432,0,ocr_input_10714s.png
10715,7432,1,ocr_input_10715s.png
10716,7433,0,ocr_input_10716s.png
10717,7433,0,ocr_input_10717s.png
10718,7433,1,ocr_input_10718s.png
10719,7434,1,ocr_input_10719s.png
10720,7435,1,ocr_input_10720s.png
10721,7436,1,ocr_input_10721s.png
10722,7437,2,ocr_input_10722s.png
10723,7439,1,ocr_input_10723s.png
10724,7440,0,ocr_input_10724s.png
10725,7440,0,ocr_input_10725s.png
10726,7440,1,ocr_input_10726s.png
10727,7441,0,ocr_input_10727s.png
10728,7441,0,ocr_input_10728s.png
10729,7441,0,ocr_input_10729s.png
10730,7441,1,ocr_input_10730s.png
10731,7442,1,ocr_input_10731s.png
10732,7443,6,ocr_input_10732s.png
10733,7449,-4,ocr_input_10733s.png
10734,7445,3,ocr_input_10734s.png
10735,7448,0,ocr_input_10735s.png
10736,7448,0,ocr_input_10736s.png
10737,7448,0,ocr_input_10737s.png
10738,7448,1,ocr_input_10738s.png
10739,7449,49,ocr_input_10739s.png
10740,7498,-48,ocr_input_10740s.png
10741,7450,0,ocr_input_10741s.png
10742,7450,0,ocr_input_10742s.png
10743,7450,0,ocr_input_10743s.png
10744,7450,0,ocr_input_10744s.png
10745,7450,0,ocr_input_10745s.png
10746,7450,1,ocr_input_10746s.png
10747,7451,0,ocr_input_10747s.png
10748,7451,1,ocr_input_10748s.png
10749,7452,1,ocr_input_10749s.png
10750,7453,0,ocr_input_10750s.png
10751,7453,1,ocr_input_10751s.png
10752,7454,0,ocr_input_10752s.png
10753,7454,0,ocr_input_10753s.png
10754,7454,0,ocr_input_10754s.png
10755,7454,1,ocr_input_10755s.png
10756,7455,0,ocr_input_10756s.png
10757,7455,1,ocr_input_10757s.png
10758,7456,2,ocr_input_10758s.png
10759,7458,-1,ocr_input_10759s.png
10760,7457,0,ocr_input_10760s.png
10761,7457,0,ocr_input_10761s.png
10762,7457,0,ocr_input_10762s.png
10763,7457,2,ocr_input_10763s.png
10764,7459,0,ocr_input_10764s.png
10765,7459,0,ocr_input_10765s.png
10766,7459,0,ocr_input_10766s.png
10767,7459,0,ocr_input_10767s.png
10768,7459,0,ocr_input_10768s.png
10769,7459,9,ocr_input_10769s.png
10770,7468,-8,ocr_input_10770s.png
10771,7460,0,ocr_input_10771s.png
10772,7460,2,ocr_input_10772s.png
10773,7462,0,ocr_input_10773s.png
10774,7462,1,ocr_input_10774s.png
10775,7463,0,ocr_input_10775s.png
10776,7463,6,ocr_input_10776s.png
10777,7469,-3,ocr_input_10777s.png
10778,7466,2,ocr_input_10778s.png
10779,7468,0,ocr_input_10779s.png
10780,7468,1,ocr_input_10780s.png
10781,7469,0,ocr_input_10781s.png
10782,7469,0,ocr_input_10782s.png
10783,7469,1,ocr_input_10783s.png
10784,7470,0,ocr_input_10784s.png
10785,7470,0,ocr_input_10785s.png
10786,7470,0,ocr_input_10786s.png
10787,7470,0,ocr_input_10787s.png
10788,7470,0,ocr_input_10788s.png
10789,7470,0,ocr_input_10789s.png
10790,7470,1,ocr_input_10790s.png
10791,7471,1,ocr_input_10791s.png
10792,7472,1,ocr_input_10792s.png
10793,7473,0,ocr_input_10793s.png
10794,7473,6,ocr_input_10794s.png
10795,7479,-3,ocr_input_10795s.png
10796,7476,0,ocr_input_10796s.png
10797,7476,0,ocr_input_10797s.png
10798,7476,1,ocr_input_10798s.png
10799,7477,-4,ocr_input_10799s.png
10800,7473,5,ocr_input_10800s.png
10801,7478,0,ocr_input_10801s.png
10802,7478,0,ocr_input_10802s.png
10803,7478,2,ocr_input_10803s.png
10804,7480,2,ocr_input_10804s.png
10805,7482,0,ocr_input_10805s.png
10806,7482,0,ocr_input_10806s.png
10807,7482,7,ocr_input_10807s.png
10808,7489,-3,ocr_input_10808s.png
10809,7486,0,ocr_input_10809s.png
10810,7486,0,ocr_input_10810s.png
10811,7486,0,ocr_input_10811s.png
10812,7486,1,ocr_input_10812s.png
10813,7487,0,ocr_input_10813s.png
10814,7487,0,ocr_input_10814s.png
10815,7487,0,ocr_input_10815s.png
10816,7487,2,ocr_input_10816s.png
10817,7489,1,ocr_input_10817s.png
10818,7490,0,ocr_input_10818s.png
10819,7490,0,ocr_input_10819s.png
10820,7490,0,ocr_input_10820s.png
10821,7490,1,ocr_input_10821s.png
10822,7491,0,ocr_input_10822s.png
10823,7491,2,ocr_input_10823s.png
10824,7493,-1,ocr_input_10824s.png
10825,7492,1,ocr_input_10825s.png
10826,7493,1,ocr_input_10826s.png
10827,7494,0,ocr_input_10827s.png
10828,7494,0,ocr_input_10828s.png
10829,7494,0,ocr_input_10829s.png
10830,7494,5,ocr_input_10830s.png
10831,7499,-1,ocr_input_10831s.png
10832,7498,0,ocr_input_10832s.png
10833,7498,0,ocr_input_10833s.png
10834,7498,0,ocr_input_10834s.png
10835,7498,0,ocr_input_10835s.png
10836,7498,0,ocr_input_10836s.png
10837,7498,0,ocr_input_10837s.png
10838,7498,1,ocr_input_10838s.png
10839,7499,0,ocr_input_10839s.png
10840,7499,1,ocr_input_10840s.png
10841,7500,1,ocr_input_10841s.png
10842,7501,2,ocr_input_10842s.png
10843,7503,0,ocr_input_10843s.png
10844,7503,0,ocr_input_10844s.png
10845,7503,0,ocr_input_10845s.png
10846,7503,3,ocr_input_10846s.png
10847,7506,1,ocr_input_10847s.png
10848,7507,0,ocr_input_10848s.png
10849,7507,0,ocr_input_10849s.png
10850,7507,0,ocr_input_10850s.png
10851,7507,0,ocr_input_10851s.png
10852,7507,1,ocr_input_10852s.png
10853,7508,0,ocr_input_10853s.png
10854,7508,2,ocr_input_10854s.png
10855,7510,1,ocr_input_10855s.png
10856,7511,0,ocr_input_10856s.png
10857,7511,0,ocr_input_10857s.png
10858,7511,1,ocr_input_10858s.png
10859,7512,0,ocr_input_10859s.png
10860,7512,1,ocr_input_10860s.png
10861,7513,0,ocr_input_10861s.png
10862,7513,1,ocr_input_10862s.png
10863,7514,0,ocr_input_10863s.png
10864,7514,1,ocr_input_10864s.png
10865,7515,1,ocr_input_10865s.png
10866,7516,0,ocr_input_10866s.png
10867,7516,0,ocr_input_10867s.png
10868,7516,0,ocr_input_10868s.png
10869,7516,1,ocr_input_10869s.png
10870,7517,0,ocr_input_10870s.png
10871,7517,0,ocr_input_10871s.png
10872,7517,0,ocr_input_10872s.png
10873,7517,1,ocr_input_10873s.png
10874,7518,0,ocr_input_10874s.png
10875,7518,0,ocr_input_10875s.png
10876,7518,0,ocr_input_10876s.png
10877,7518,0,ocr_input_10877s.png
10878,7518,0,ocr_input_10878s.png
10879,7518,1,ocr_input_10879s.png
10880,7519,0,ocr_input_10880s.png
10881,7519,0,ocr_input_10881s.png
10882,7519,1,ocr_input_10882s.png
10883,7520,0,ocr_input_10883s.png
10884,7520,0,ocr_input_10884s.png
10885,7520,1,ocr_input_10885s.png
10886,7521,0,ocr_input_10886s.png
10887,7521,0,ocr_input_10887s.png
10888,7521,0,ocr_input_10888s.png
10889,7521,1,ocr_input_10889s.png
10890,7522,0,ocr_input_10890s.png
10891,7522,1,ocr_input_10891s.png
10892,7523,0,ocr_input_10892s.png
10893,7523,0,ocr_input_10893s.png
10894,7523,0,ocr_input_10894s.png
10895,7523,0,ocr_input_10895s.png
10896,7523,0,ocr_input_10896s.png
10897,7523,6,ocr_input_10897s.png
10898,7529,-5,ocr_input_10898s.png
10899,7524,0,ocr_input_10899s.png
10900,7524,0,ocr_input_10900s.png
10901,7524,0,ocr_input_10901s.png
10902,7524,0,ocr_input_10902s.png
10903,7524,0,ocr_input_10903s.png
10904,7524,2,ocr_input_10904s.png
10905,7526,2,ocr_input_10905s.png
10906,7528,0,ocr_input_10906s.png
10907,7528,0,ocr_input_10907s.png
10908,7528,1,ocr_input_10908s.png
10909,7529,59,ocr_input_10909s.png
10910,7588,-57,ocr_input_10910s.png
10911,7531,1,ocr_input_10911s.png
10912,7532,0,ocr_input_10912s.png
10913,7532,1,ocr_input_10913s.png
10914,7533,0,ocr_input_10914s.png
10915,7533,0,ocr_input_10915s.png
10916,7533,0,ocr_input_10916s.png
10917,7533,1,ocr_input_10917s.png
10918,7534,1,ocr_input_10918s.png
10919,7535,1,ocr_input_10919s.png
10920,7536,0,ocr_input_10920s.png
10921,7536,1,ocr_input_10921s.png
10922,7537,0,ocr_input_10922s.png
10923,7537,0,ocr_input_10923s.png
10924,7537,0,ocr_input_10924s.png
10925,7537,2,ocr_input_10925s.png
10926,7539,1,ocr_input_10926s.png
10927,7540,0,ocr_input_10927s.png
10928,7540,0,ocr_input_10928s.png
10929,7540,1,ocr_input_10929s.png
10930,7541,0,ocr_input_10930s.png
10931,7541,1,ocr_input_10931s.png
10932,7542,0,ocr_input_10932s.png
10933,7542,0,ocr_input_10933s.png
10934,7542,1,ocr_input_10934s.png
10935,7543,0,ocr_input_10935s.png
10936,7543,0,ocr_input_10936s.png
10937,7543,0,ocr_input_10937s.png
10938,7543,0,ocr_input_10938s.png
10939,7543,6,ocr_input_10939s.png
10940,7549,-4,ocr_input_10940s.png
10941,7545,0,ocr_input_10941s.png
10942,7545,2,ocr_input_10942s.png
10943,7547,2,ocr_input_10943s.png
10944,7549,1,ocr_input_10944s.png
10945,7550,2,ocr_input_10945s.png
10946,7552,1,ocr_input_10946s.png
10947,7553,0,ocr_input_10947s.png
10948,7553,3,ocr_input_10948s.png
10949,7556,1,ocr_input_10949s.png
10950,7557,0,ocr_input_10950s.png
10951,7557,0,ocr_input_10951s.png
10952,7557,0,ocr_input_10952s.png
10953,7557,0,ocr_input_10953s.png
10954,7557,0,ocr_input_10954s.png
10955,7557,0,ocr_input_10955s.png
10956,7557,1,ocr_input_10956s.png
10957,7558,0,ocr_input_10957s.png
10958,7558,2,ocr_input_10958s.png
10959,7560,0,ocr_input_10959s.png
10960,7560,0,ocr_input_10960s.png
10961,7560,0,ocr_input_10961s.png
10962,7560,0,ocr_input_10962s.png
10963,7560,0,ocr_input_10963s.png
10964,7560,1,ocr_input_10964s.png
10965,7561,2,ocr_input_10965s.png
10966,7563,0,ocr_input_10966s.png
10967,7563,1,ocr_input_10967s.png
10968,7564,0,ocr_input_10968s.png
10969,7564,0,ocr_input_10969s.png
10970,7564,0,ocr_input_10970s.png
10971,7564,0,ocr_input_10971s.png
10972,7564,1,ocr_input_10972s.png
10973,7565,0,ocr_input_10973s.png
10974,7565,1,ocr_input_10974s.png
10975,7566,0,ocr_input_10975s.png
10976,7566,0,ocr_input_10976s.png
10977,7566,0,ocr_input_10977s.png
10978,7566,1,ocr_input_10978s.png
10979,7567,1,ocr_input_10979s.png
10980,7568,1,ocr_input_10980s.png
10981,7569,0,ocr_input_10981s.png
10982,7569,1,ocr_input_10982s.png
10983,7570,1,ocr_input_10983s.png
10984,7571,0,ocr_input_10984s.png
10985,7571,0,ocr_input_10985s.png
10986,7571,0,ocr_input_10986s.png
10987,7571,2,ocr_input_10987s.png
10988,7573,0,ocr_input_10988s.png
10989,7573,1,ocr_input_10989s.png
10990,7574,1,ocr_input_10990s.png
10991,7575,2,ocr_input_10991s.png
10992,7577,1,ocr_input_10992s.png
10993,7578,1,ocr_input_10993s.png
10994,7579,0,ocr_input_10994s.png
10995,7579,4,ocr_input_10995s.png
10996,7583,-1,ocr_input_10996s.png
10997,7582,1,ocr_input_10997s.png
10998,7583,0,ocr_input_10998s.png
10999,7583,0,ocr_input_10999s.png
11000,7583,3,ocr_input_11000s.png
11001,7586,-3,ocr_input_11001s.png
11002,7583,6,ocr_input_11002s.png
11003,7589,0,ocr_input_11003s.png
11004,7589,1,ocr_input_11004s.png
11005,7590,2,ocr_input_11005s.png
11006,7592,1,ocr_input_11006s.png
11007,7593,0,ocr_input_11007s.png
11008,7593,2,ocr_input_11008s.png
11009,7595,0,ocr_input_11009s.png
11010,7595,1,ocr_input_11010s.png
11011,7596,0,ocr_input_11011s.png
11012,7596,0,ocr_input_11012s.png
11013,7596,0,ocr_input_11013s.png
11014,7596,0,ocr_input_11014s.png
11015,7596,1,ocr_input_11015s.png
11016,7597,0,ocr_input_11016s.png
11017,7597,0,ocr_input_11017s.png
11018,7597,0,ocr_input_11018s.png
11019,7597,0,ocr_input_11019s.png
11020,7597,1,ocr_input_11020s.png
11021,7598,0,ocr_input_11021s.png
11022,7598,0,ocr_input_11022s.png
11023,7598,0,ocr_input_11023s.png
11024,7598,1,ocr_input_11024s.png
11025,7599,1,ocr_input_11025s.png
11026,7600,0,ocr_input_11026s.png
11027,7600,1,ocr_input_11027s.png
11028,7601,0,ocr_input_11028s.png
11029,7601,0,ocr_input_11029s.png
11030,7601,0,ocr_input_11030s.png
11031,7601,0,ocr_input_11031s.png
11032,7601,0,ocr_input_11032s.png
11033,7601,0,ocr_input_11033s.png
11034,7601,1,ocr_input_11034s.png
11035,7602,0,ocr_input_11035s.png
11036,7602,1,ocr_input_11036s.png
11037,7603,0,ocr_input_11037s.png
11038,7603,0,ocr_input_11038s.png
11039,7603,0,ocr_input_11039s.png
11040,7603,0,ocr_input_11040s.png
11041,7603,0,ocr_input_11041s.png
11042,7603,0,ocr_input_11042s.png
11043,7603,0,ocr_input_11043s.png
11044,7603,0,ocr_input_11044s.png
11045,7603,0,ocr_input_11045s.png
11046,7603,0,ocr_input_11046s.png
11047,7603,6,ocr_input_11047s.png
11048,7609,-5,ocr_input_11048s.png
11049,7604,1,ocr_input_11049s.png
11050,7605,1,ocr_input_11050s.png
11051,7606,0,ocr_input_11051s.png
11052,7606,0,ocr_input_11052s.png
11053,7606,3,ocr_input_11053s.png
11054,7609,1,ocr_input_11054s.png
11055,7610,1,ocr_input_11055s.png
11056,7611,1,ocr_input_11056s.png
11057,7612,0,ocr_input_11057s.png
11058,7612,0,ocr_input_11058s.png
11059,7612,0,ocr_input_11059s.png
11060,7612,1,ocr_input_11060s.png
11061,7613,0,ocr_input_11061s.png
11062,7613,1,ocr_input_11062s.png
11063,7614,0,ocr_input_11063s.png
11064,7614,0,ocr_input_11064s.png
11065,7614,1,ocr_input_11065s.png
11066,7615,0,ocr_input_11066s.png
11067,7615,1,ocr_input_11067s.png
11068,7616,1,ocr_input_11068s.png
11069,7617,0,ocr_input_11069s.png
11070,7617,1,ocr_input_11070s.png
11071,7618,0,ocr_input_11071s.png
11072,7618,0,ocr_input_11072s.png
11073,7618,21,ocr_input_11073s.png
11074,7639,-16,ocr_input_11074s.png
11075,7623,-1,ocr_input_11075s.png
11076,7622,0,ocr_input_11076s.png
11077,7622,0,ocr_input_11077s.png
11078,7622,1,ocr_input_11078s.png
11079,7623,1,ocr_input_11079s.png
11080,7624,0,ocr_input_11080s.png
11081,7624,2,ocr_input_11081s.png
11082,7626,0,ocr_input_11082s.png
11083,7626,1,ocr_input_11083s.png
11084,7627,0,ocr_input_11084s.png
11085,7627,0,ocr_input_11085s.png
11086,7627,0,ocr_input_11086s.png
11087,7627,0,ocr_input_11087s.png
11088,7627,0,ocr_input_11088s.png
11089,7627,0,ocr_input_11089s.png
11090,7627,1,ocr_input_11090s.png
11091,7628,1,ocr_input_11091s.png
11092,7629,0,ocr_input_11092s.png
11093,7629,1,ocr_input_11093s.png
11094,7630,0,ocr_input_11094s.png
11095,7630,8,ocr_input_11095s.png
11096,7638,-6,ocr_input_11096s.png
11097,7632,3,ocr_input_11097s.png
11098,7635,0,ocr_input_11098s.png
11099,7635,0,ocr_input_11099s.png
11100,7635,0,ocr_input_11100s.png
11101,7635,0,ocr_input_11101s.png
11102,7635,1,ocr_input_11102s.png
11103,7636,0,ocr_input_11103s.png
11104,7636,0,ocr_input_11104s.png
11105,7636,0,ocr_input_11105s.png
11106,7636,1,ocr_input_11106s.png
11107,7637,0,ocr_input_11107s.png
11108,7637,0,ocr_input_11108s.png
11109,7637,0,ocr_input_11109s.png
11110,7637,0,ocr_input_11110s.png
11111,7637,0,ocr_input_11111s.png
11112,7637,0,ocr_input_11112s.png
11113,7637,0,ocr_input_11113s.png
11114,7637,0,ocr_input_11114s.png
11115,7637,1,ocr_input_11115s.png
11116,7638,0,ocr_input_11116s.png
11117,7638,0,ocr_input_11117s.png
11118,7638,0,ocr_input_11118s.png
11119,7638,1,ocr_input_11119s.png
11120,7639,0,ocr_input_11120s.png
11121,7639,0,ocr_input_11121s.png
11122,7639,1,ocr_input_11122s.png
11123,7640,0,ocr_input_11123s.png
11124,7640,0,ocr_input_11124s.png
11125,7640,0,ocr_input_11125s.png
11126,7640,1,ocr_input_11126s.png
11127,7641,0,ocr_input_11127s.png
11128,7641,0,ocr_input_11128s.png
11129,7641,0,ocr_input_11129s.png
11130,7641,1,ocr_input_11130s.png
11131,7642,0,ocr_input_11131s.png
11132,7642,2,ocr_input_11132s.png
11133,7644,1,ocr_input_11133s.png
11134,7645,1,ocr_input_11134s.png
11135,7646,0,ocr_input_11135s.png
11136,7646,0,ocr_input_11136s.png
11137,7646,0,ocr_input_11137s.png
11138,7646,0,ocr_input_11138s.png
11139,7646,0,ocr_input_11139s.png
11140,7646,2,ocr_input_11140s.png
11141,7648,0,ocr_input_11141s.png
11142,7648,1,ocr_input_11142s.png
11143,7649,0,ocr_input_11143s.png
11144,7649,0,ocr_input_11144s.png
11145,7649,0,ocr_input_11145s.png
11146,7649,0,ocr_input_11146s.png
11147,7649,1,ocr_input_11147s.png
11148,7650,2,ocr_input_11148s.png
11149,7652,0,ocr_input_11149s.png
11150,7652,1,ocr_input_11150s.png
11151,7653,1,ocr_input_11151s.png
11152,7654,1,ocr_input_11152s.png
11153,7655,0,ocr_input_11153s.png
11154,7655,0,ocr_input_11154s.png
11155,7655,0,ocr_input_11155s.png
11156,7655,0,ocr_input_11156s.png
11157,7655,1,ocr_input_11157s.png
11158,7656,0,ocr_input_11158s.png
11159,7656,1,ocr_input_11159s.png
11160,7657,0,ocr_input_11160s.png
11161,7657,0,ocr_input_11161s.png
11162,7657,0,ocr_input_11162s.png
11163,7657,0,ocr_input_11163s.png
11164,7657,1,ocr_input_11164s.png
11165,7658,0,ocr_input_11165s.png
11166,7658,2,ocr_input_11166s.png
11167,7660,2,ocr_input_11167s.png
11168,7662,0,ocr_input_11168s.png
11169,7662,1,ocr_input_11169s.png
11170,7663,0,ocr_input_11170s.png
11171,7663,1,ocr_input_11171s.png
11172,7664,0,ocr_input_11172s.png
11173,7664,2,ocr_input_11173s.png
11174,7666,0,ocr_input_11174s.png
11175,7666,0,ocr_input_11175s.png
11176,7666,2,ocr_input_11176s.png
11177,7668,0,ocr_input_11177s.png
11178,7668,0,ocr_input_11178s.png
11179,7668,0,ocr_input_11179s.png
11180,7668,1,ocr_input_11180s.png
11181,7669,0,ocr_input_11181s.png
11182,7669,0,ocr_input_11182s.png
11183,7669,1,ocr_input_11183s.png
11184,7670,0,ocr_input_11184s.png
11185,7670,0,ocr_input_11185s.png
11186,7670,0,ocr_input_11186s.png
11187,7670,1,ocr_input_11187s.png
11188,7671,1,ocr_input_11188s.png
11189,7672,0,ocr_input_11189s.png
11190,7672,7,ocr_input_11190s.png
11191,7679,-5,ocr_input_11191s.png
11192,7674,0,ocr_input_11192s.png
11193,7674,0,ocr_input_11193s.png
11194,7674,0,ocr_input_11194s.png
11195,7674,2,ocr_input_11195s.png
11196,7676,1,ocr_input_11196s.png
11197,7677,1,ocr_input_11197s.png
11198,7678,0,ocr_input_11198s.png
11199,7678,2,ocr_input_11199s.png
11200,7680,1,ocr_input_11200s.png
11201,7681,2,ocr_input_11201s.png
11202,7683,0,ocr_input_11202s.png
11203,7683,0,ocr_input_11203s.png
11204,7683,6,ocr_input_11204s.png
11205,7689,-5,ocr_input_11205s.png
11206,7684,2,ocr_input_11206s.png
11207,7686,0,ocr_input_11207s.png
11208,7686,0,ocr_input_11208s.png
11209,7686,0,ocr_input_11209s.png
11210,7686,1,ocr_input_11210s.png
11211,7687,1,ocr_input_11211s.png
11212,7688,0,ocr_input_11212s.png
11213,7688,1,ocr_input_11213s.png
11214,7689,0,ocr_input_11214s.png
11215,7689,10,ocr_input_11215s.png
11216,7699,-7,ocr_input_11216s.png
11217,7692,0,ocr_input_11217s.png
11218,7692,1,ocr_input_11218s.png
11219,7693,0,ocr_input_11219s.png
11220,7693,3,ocr_input_11220s.png
11221,7696,0,ocr_input_11221s.png
11222,7696,0,ocr_input_11222s.png
11223,7696,0,ocr_input_11223s.png
11224,7696,0,ocr_input_11224s.png
11225,7696,1,ocr_input_11225s.png
11226,7697,0,ocr_input_11226s.png
11227,7697,0,ocr_input_11227s.png
11228,7697,1,ocr_input_11228s.png
11229,7698,0,ocr_input_11229s.png
11230,7698,0,ocr_input_11230s.png
11231,7698,1,ocr_input_11231s.png
11232,7699,1,ocr_input_11232s.png
11233,7700,0,ocr_input_11233s.png
11234,7700,0,ocr_input_11234s.png
11235,7700,0,ocr_input_11235s.png
11236,7700,1,ocr_input_11236s.png
11237,7701,0,ocr_input_11237s.png
11238,7701,0,ocr_input_11238s.png
11239,7701,1,ocr_input_11239s.png
11240,7702,2,ocr_input_11240s.png
11241,7704,1,ocr_input_11241s.png
11242,7705,0,ocr_input_11242s.png
11243,7705,0,ocr_input_11243s.png
11244,7705,1,ocr_input_11244s.png
11245,7706,0,ocr_input_11245s.png
11246,7706,1,ocr_input_11246s.png
11247,7707,0,ocr_input_11247s.png
11248,7707,0,ocr_input_11248s.png
11249,7707,0,ocr_input_11249s.png
11250,7707,0,ocr_input_11250s.png
11251,7707,0,ocr_input_11251s.png
11252,7707,0,ocr_input_11252s.png
11253,7707,0,ocr_input_11253s.png
11254,7707,0,ocr_input_11254s.png
11255,7707,2,ocr_input_11255s.png
11256,7709,0,ocr_input_11256s.png
11257,7709,0,ocr_input_11257s.png
11258,7709,0,ocr_input_11258s.png
11259,7709,0,ocr_input_11259s.png
11260,7709,0,ocr_input_11260s.png
11261,7709,0,ocr_input_11261s.png
11262,7709,1,ocr_input_11262s.png
11263,7710,0,ocr_input_11263s.png
11264,7710,0,ocr_input_11264s.png
11265,7710,0,ocr_input_11265s.png
11266,7710,0,ocr_input_11266s.png
11267,7710,1,ocr_input_11267s.png
11268,7711,0,ocr_input_11268s.png
11269,7711,0,ocr_input_11269s.png
11270,7711,0,ocr_input_11270s.png
11271,7711,2,ocr_input_11271s.png
11272,7713,-1,ocr_input_11272s.png
11273,7712,0,ocr_input_11273s.png
11274,7712,1,ocr_input_11274s.png
11275,7713,1,ocr_input_11275s.png
11276,7714,1,ocr_input_11276s.png
11277,7715,1,ocr_input_11277s.png
11278,7716,1,ocr_input_11278s.png
11279,7717,0,ocr_input_11279s.png
11280,7717,0,ocr_input_11280s.png
11281,7717,1,ocr_input_11281s.png
11282,7718,1,ocr_input_11282s.png
11283,7719,1,ocr_input_11283s.png
11284,7720,0,ocr_input_11284s.png
11285,7720,0,ocr_input_11285s.png
11286,7720,2,ocr_input_11286s.png
11287,7722,0,ocr_input_11287s.png
11288,7722,0,ocr_input_11288s.png
11289,7722,0,ocr_input_11289s.png
11290,7722,1,ocr_input_11290s.png
11291,7723,0,ocr_input_11291s.png
11292,7723,0,ocr_input_11292s.png
11293,7723,0,ocr_input_11293s.png
11294,7723,6,ocr_input_11294s.png
11295,7729,-5,ocr_input_11295s.png
11296,7724,5,ocr_input_11296s.png
11297,7729,-3,ocr_input_11297s.png
11298,7726,2,ocr_input_11298s.png
11299,7728,1,ocr_input_11299s.png
11300,7729,0,ocr_input_11300s.png
11301,7729,1,ocr_input_11301s.png
11302,7730,0,ocr_input_11302s.png
11303,7730,1,ocr_input_11303s.png
11304,7731,1,ocr_input_11304s.png
11305,7732,0,ocr_input_11305s.png
11306,7732,0,ocr_input_11306s.png
11307,7732,0,ocr_input_11307s.png
11308,7732,0,ocr_input_11308s.png
11309,7732,0,ocr_input_11309s.png
11310,7732,0,ocr_input_11310s.png
11311,7732,0,ocr_input_11311s.png
11312,7732,0,ocr_input_11312s.png
11313,7732,0,ocr_input_11313s.png
11314,7732,1,ocr_input_11314s.png
11315,7733,0,ocr_input_11315s.png
11316,7733,0,ocr_input_11316s.png
11317,7733,0,ocr_input_11317s.png
11318,7733,0,ocr_input_11318s.png
11319,7733,0,ocr_input_11319s.png
11320,7733,0,ocr_input_11320s.png
11321,7733,0,ocr_input_11321s.png
11322,7733,0,ocr_input_11322s.png
11323,7733,0,ocr_input_11323s.png
11324,7733,1,ocr_input_11324s.png
11325,7734,1,ocr_input_11325s.png
11326,7735,0,ocr_input_11326s.png
11327,7735,0,ocr_input_11327s.png
11328,7735,0,ocr_input_11328s.png
11329,7735,0,ocr_input_11329s.png
11330,7735,0,ocr_input_11330s.png
11331,7735,0,ocr_input_11331s.png
11332,7735,0,ocr_input_11332s.png
11333,7735,0,ocr_input_11333s.png
11334,7735,1,ocr_input_11334s.png
11335,7736,0,ocr_input_11335s.png
11336,7736,-3,ocr_input_11336s.png
11337,7733,8,ocr_input_11337s.png
11338,7741,0,ocr_input_11338s.png
11339,7741,1,ocr_input_11339s.png
11340,7742,0,ocr_input_11340s.png
11341,7742,0,ocr_input_11341s.png
11342,7742,0,ocr_input_11342s.png
11343,7742,2,ocr_input_11343s.png
11344,7744,5,ocr_input_11344s.png
11345,7749,-3,ocr_input_11345s.png
11346,7746,0,ocr_input_11346s.png
11347,7746,0,ocr_input_11347s.png
11348,7746,1,ocr_input_11348s.png
11349,7747,0,ocr_input_11349s.png
11350,7747,2,ocr_input_11350s.png
11351,7749,0,ocr_input_11351s.png
11352,7749,49,ocr_input_11352s.png
11353,7798,-48,ocr_input_11353s.png
11354,7750,0,ocr_input_11354s.png
11355,7750,1,ocr_input_11355s.png
11356,7751,0,ocr_input_11356s.png
11357,7751,0,ocr_input_11357s.png
11358,7751,1,ocr_input_11358s.png
11359,7752,0,ocr_input_11359s.png
11360,7752,1,ocr_input_11360s.png
11361,7753,6,ocr_input_11361s.png
11362,7759,-5,ocr_input_11362s.png
11363,7754,1,ocr_input_11363s.png
11364,7755,1,ocr_input_11364s.png
11365,7756,0,ocr_input_11365s.png
11366,7756,2,ocr_input_11366s.png
11367,7758,1,ocr_input_11367s.png
11368,7759,0,ocr_input_11368s.png
11369,7759,0,ocr_input_11369s.png
11370,7759,0,ocr_input_11370s.png
11371,7759,0,ocr_input_11371s.png
11372,7759,0,ocr_input_11372s.png
11373,7759,2,ocr_input_11373s.png
11374,7761,1,ocr_input_11374s.png
11375,7762,0,ocr_input_11375s.png
11376,7762,0,ocr_input_11376s.png
11377,7762,0,ocr_input_11377s.png
11378,7762,0,ocr_input_11378s.png
11379,7762,0,ocr_input_11379s.png
11380,7762,1,ocr_input_11380s.png
11381,7763,1,ocr_input_11381s.png
