------------------------------------------------------------
 Electrostatic Potential
------------------------------------------------------------
Position (um), Potential (V)
       9.65736514961,  2.2820000333823e-09
       9.67474294683, 2.28600005591773e-09
       9.69125185419, 2.28999996743084e-09
       9.70693531618, 2.29399998996627e-09
       9.72183460508, 2.29700003462341e-09
       9.73598892953, 2.29999996825825e-09
       9.74943553775, 2.30399999079367e-09
       9.76220981557, 2.30700003545081e-09
       9.77434537949, 2.30999996908565e-09
       9.78587416522, 2.31200003586451e-09
       9.79682651166, 2.31499996949935e-09
       9.80723124078,  2.3180000141565e-09
       9.81711573345, 2.32100005881364e-09
       9.82650600148, 2.32700003710562e-09
       9.83542675611, 2.34200003834673e-09
       9.84390147301, 2.38300001953462e-09
       9.85195245406,  2.5009999626846e-09
       9.85960088606, 2.83000001211065e-09
       9.86686689646, 3.70499997348617e-09
       9.87376960634, 5.93100002443947e-09
       9.88032718072, 1.13410000279757e-08
       9.88655687639, 2.39290000036974e-08
       9.89247508728, 5.20010000615301e-08
       9.89809738761,  1.1211799999522e-07
       9.90343857294, 2.35958000027736e-07
       9.90851269899, 4.81760999981873e-07
       9.91333311875, 9.52628000039368e-07
       9.91791251751, 1.82454700003998e-06
       9.92226294634,   3.387651000053e-06
       9.92639585373, 6.10455200000803e-06
       9.93032211574, 1.06896500000619e-05
       9.93405206466, 1.82128479999655e-05
       9.93759551613, 3.02299500000158e-05
       9.94096179503, 4.89401450000093e-05
       9.94415975998, 7.73683600000519e-05
       9.94719782668, 0.000119566911999991
       9.95008399005, 0.000180827105999981
       9.95282584525, 0.000267887296000024
       9.95543060769, 0.000389120036999979
       9.95790513201, 0.000554677459000064
       9.96025593011, 0.000776571678000049
       9.96248918831,  0.00106866621000001
        9.9646107836,  0.00144655587099995
       9.96662629912,  0.00192731680299996
       9.96854103887,  0.00252911582799997
       9.97036004163,  0.00327067916900003
       9.97208809425,  0.00417063444200005
       9.97372974424,       0.005246755464
       9.97528931173,  0.00651515497599997
       9.97677090085,  0.00798948305500002
       9.97817841051,  0.00968019611299997
       9.97951554469,   0.0115939605000001
       9.98078582215,       0.013733244873
       9.98199258575,       0.016096137422
       9.98313901117,       0.018676400478
       9.98422811531,       0.021463750015
       9.98526276425,       0.024444325415
       9.98624568074,       0.027601299135
        9.9871794514,       0.030915568453
       9.98806653354,       0.034366472277
       9.98890926156,       0.037932483437
       9.98970985319,       0.041591838428
       9.99047041523,       0.045323079745
       9.99119294917,       0.049105498335
       9.99187935642,       0.052919474144
        9.9925314433,       0.056746720369
       9.99315092584,   0.0605704419500001
       9.99373943425,       0.064375421338
       9.99429851724,       0.068148045289
       9.99482964608,       0.071876285795
       9.99533421848,       0.075549646966
       9.99581356226,       0.079159087927
       9.99626893885,        0.08269693003
       9.99670154661,       0.086156754954
       9.99711252398,       0.089533298766
       9.99750295249,        0.09282234572
       9.99787385957,       0.096020624498
       9.99822622129,       0.099125708791
       9.99856096493,       0.102135923411
       9.99887897139,       0.105050256675
       9.99918107752,       0.107868279382
       9.99946807835,       0.110590070491
       9.99974072913,       0.113216149359
       9.99999974738,       0.115747414322
       10.0000001659,       0.115751530638
       10.0000006305,       0.115756099737
       10.0000011463,       0.115761171421
       10.0000017187,       0.115766800972
       10.0000023541,        0.11577304975
       10.0000030594,       0.115779985866
       10.0000038423,       0.115787684919
       10.0000047113,       0.115796230826
       10.0000056759,        0.11580571673
       10.0000067466,       0.115816246018
       10.0000079351,       0.115827933447
       10.0000092543,       0.115840906395
       10.0000107186,       0.115855306245
        10.000012344,       0.115871289929
       10.0000141482,       0.115889031633
       10.0000161508,       0.115908724697
       10.0000183738,       0.115930583717
       10.0000208413,       0.115954846884
       10.0000235801,       0.115981778574
       10.0000266203,       0.116011672225
       10.0000299949,       0.116044853531
       10.0000337407,       0.116081683985
       10.0000378985,       0.116122564809
       10.0000425137,       0.116167941314
       10.0000476366,       0.116218307747
       10.0000533229,       0.116274212655
       10.0000596348,       0.116336264844
        10.000066641,       0.116405139991
       10.0000744178,       0.116481587979
       10.0000830502,       0.116566441024
        10.000092632,       0.116660622705
       10.0001032679,       0.116765157969
       10.0001150737,       0.116881184225
       10.0001281782,       0.117009963658
       10.0001427241,       0.117152896868
       10.0001588701,       0.117311538002
       10.0001767922,       0.117487611526
       10.0001966857,       0.117683030806
       10.0002187675,       0.117899918714
       10.0002432783,       0.118140630443
       10.0002704852,       0.118407778794
        10.000300685,       0.118704262175
       10.0003342066,       0.119033295601
       10.0003714157,       0.119398445017
       10.0004127178,       0.119803665271
       10.0004585631,       0.120253342133
       10.0005094514,       0.120752338751
       10.0005659374,       0.121306047011
       10.0006286369,       0.121920444279
       10.0006982333,       0.122602156074
       10.0007754853,       0.123358525225
        10.000861235,       0.124197688173
       10.0009564173,       0.125128659066
       10.0010620695,       0.126161422382
       10.0011793435,       0.127307034862
       10.0013095176,       0.128577737571
       10.0014540109,       0.129987078955
       10.0016143985,        0.13155004981
       10.0017924287,       0.133283231095
       10.0019900422,       0.135204955554
       10.0022093932,       0.137335484092
       10.0024528728,       0.139697197842
       10.0027231351,       0.142314806776
       10.0030231263,       0.145215575611
       10.0033561166,       0.148429567581
       10.0037257358,       0.151989906398
        10.004136013,       0.155933056344
       10.0045914208,       0.160299119942
       10.0050969235,        0.16513215202
       10.0056580314,       0.170480488051
       10.0062808612,       0.176397083571
       10.0069722023,       0.182939859988
       10.0077395909,       0.190172050251
       10.0085913923,       0.198162535488
       10.0095368917,        0.20698616077
       10.0105863962,       0.216724014375
       10.0117513461,       0.227463650221
       10.0130444406,       0.239299227151
       10.0144797754,       0.252331531213
        10.016072997,       0.266667837581
        10.017841473,       0.282421556844
       10.0198044814,       0.299711595415
       10.0219834207,       0.318661341186
       10.0244020433,       0.339397162313
       10.0270867145,       0.362046278202
       10.0300666994,       0.386733825996
       10.0333744827,        0.41357890151
       10.0370461221,        0.44268929861
       10.0411216419,       0.474154602833
       10.0456454689,       0.508037210625
       10.0506669168,       0.544360740959
        10.056240724,      0.5830951766163
         10.06242765,      0.6241379123009
       10.0692951379,       0.667289688785
       10.0769180494,      0.7122241482235
       10.0853794812,       0.758449448278
       10.0947716705,       0.805260036986
       10.1051970006,       0.851676517058
        10.116769117,       0.896373038491
       10.1296141662,       0.937604190991
       10.1438721708,       0.973208351574
        10.159698556,       1.000963976891
       10.1772658435,       1.019676860086
       10.1967655326,         1.0303170558
       10.2184101876,       1.035457584827
       10.2424357545,       1.037614900175
       10.2691041339,       1.038413962602
        10.298706035,       1.038676490791
       10.3315641452,       1.038752802879
       10.3680366475,       1.038772306292
       10.4085211251,       1.038776655345
       10.4534588952,       1.038777494794
         10.50333982,        1.03877763398
       10.5587076465,       1.038777653678
        10.620165934,       1.038777656063
       10.6883846331,       1.038777656334
       10.7641073891,       1.038777656391
       10.8481596482,       1.038777656434
       10.9414576559,        1.03877765648
       11.0450184444,       1.038777656531
       11.1599709196,       1.038777656587
       11.2875681671,        1.03877765665
       11.4292011119,       1.038777656719
       11.5864136805,       1.038777656796
       11.7609196318,       1.038777656882
       11.9546212376,       1.038777656977
       12.1696300201,       1.038777657082
       12.4082897686,       1.038777657199
       12.6732020895,       1.038777657329
       12.9672547657,       1.038777657474
       13.2936532363,       1.038777657634
       13.6559555387,       1.038777657812
       14.0581110943,       1.038777658009
        14.504503761,       1.038777658228
       14.9999996211,       1.038777658471
       15.2317110533,       1.038777658585
       15.4750080571,       1.038777658704
       15.7304699111,        1.03877765883
       15.9987048577,       1.038777658961
       16.2803515518,       1.038777659099
       16.5760805805,       1.038777659244
       16.8865960607,       1.038777659397
       17.2126373148,       1.038777659557
       17.5549806317,       1.038777659725
       17.9144411144,       1.038777659901
       18.2918746213,       1.038777660086
       18.6881798035,       1.038777660281
       19.1043002448,       1.038777660485
       19.5412267082,       1.038777660699
       19.9999994948,       1.038777660925

