------------------------------------------------------------
 p - Hole Density
------------------------------------------------------------
Position (um), Charge Density (/cm3)
       9.82650600148,         2978.5000259
       9.83542675611,        3051.49709953
       9.84390147301,        3156.45565027
       9.85195245406,        3305.55737255
       9.85960088606,        3515.43966961
       9.86686689646,        3809.09882803
       9.87376960634,        4218.79281097
       9.88032718072,        4790.48823329
       9.88655687639,        5590.68050623
       9.89247508728,        6716.84927208
       9.89809738761,        8313.46822734
       9.90343857294,          10596.47527
       9.90851269899,        13890.5706078
       9.91333311875,        18685.8390058
       9.91791251751,        25723.2322676
       9.92226294634,        36122.6957587
       9.92639585373,        51573.5141922
       9.93032211574,        74614.1316368
       9.93405206466,        109038.566367
       9.93759551613,        160478.757709
       9.94096179503,        237226.665814
       9.94415975998,        351376.224598
       9.94719782668,        520382.317725
       9.95008399005,        769150.145054
       9.95282584525,        1132781.29052
       9.95543060769,        1660109.43196
       9.95790513201,        2418155.39485
       9.96025593011,        3497614.44761
       9.96248918831,        5019455.03246
        9.9646107836,        7142655.18087
       9.96662629912,        10073029.9866
       9.96854103887,        14073012.2475
       9.97036004163,        19472142.9039
       9.97208809425,        26677915.0446
       9.97372974424,        36186504.2204
       9.97528931173,        48592819.4313
       9.97677090085,        64599234.7901
       9.97817841051,        85022322.1102
       9.97951554469,        110796907.983
       9.98078582215,        142976830.444
       9.98199258575,        182731871.021
       9.98313901117,        231340484.231
       9.98422811531,        290178130.364
       9.98526276425,        360701226.976
       9.98624568074,        444426955.491
        9.9871794514,        542909376.171
       9.98806653354,        657712502.179
       9.98890926156,        790381147.959
       9.98970985319,        942410488.081
       9.99047041523,        1115215332.93
       9.99119294917,        1310100144.41
       9.99187935642,        1528230778.97
        9.9925314433,        1770608861.84
       9.99315092584,        2038049572.34
       9.99373943425,        2331163466.25
       9.99429851724,        2650342786.42
       9.99482964608,        2995752530.45
       9.99533421848,        3367326362.14
       9.99581356226,        3764767282.44
       9.99626893885,        4187552822.55
       9.99670154661,        4634944391.57
       9.99711252398,        5106000308.15
       9.99750295249,        5599591970.62
       9.99787385957,        6114422573.15
       9.99822622129,        6649047755.61
       9.99856096493,        7201897577.83
       9.99887897139,        7771299233.52
       9.99918107752,         8355499959.4
       9.99946807835,        8952689648.47
       9.99974072913,        9561022738.19
       9.99999974738,        10178639011.4
       10.0000208413,          10230654813
       10.0000425137,        10284364295.3
        10.000066641,        10344477336.1
        10.000092632,        10409613034.1
       10.0001150737,        10466171820.1
       10.0001427241,        10536265496.2
       10.0001767922,        10623250567.5
       10.0002187675,        10731377436.7
       10.0002432783,        10795006333.8
       10.0002704852,          10866060438
        10.000300685,        10945458613.6
       10.0003342066,        11034245702.8
       10.0003714157,        11133612621.2
       10.0004127178,        11244920288.1
       10.0004585631,          11369728258
       10.0005094514,        11509829148.5
       10.0005659374,        11667290249.4
       10.0006286369,        11844504083.5
       10.0006982333,        12044250182.9
       10.0007754853,        12269771010.3
        10.000861235,        12524865820.1
       10.0009564173,        12814007429.4
       10.0010620695,        13142488432.1
       10.0011793435,        13516605527.2
       10.0013095176,        13943893541.6
       10.0014540109,        14433424745.7
       10.0016143985,        14996194650.3
       10.0017924287,        15645623313.8
       10.0019900422,        16398212308.2
       10.0022093932,          17274413405
       10.0024528728,        18299788071.1
       10.0027231351,        19506570544.8
       10.0030231263,        20935797108.1
       10.0033561166,          22640238840
       10.0037257358,        24688488405.7
        10.004136013,        27170725593.3
       10.0045914208,          30206957839
       10.0050969235,        33958961574.4
       10.0056580314,        38647840446.3
       10.0062808612,        44580243407.4
       10.0069722023,        52188156999.4
       10.0077395909,        62090348850.3
       10.0085913923,        75188984099.8
       10.0095368917,        92824491592.5
       10.0105863962,         117028864120
       10.0117513461,         150948847738
       10.0130444406,         199568872136
       10.0144797754,         270975051845
        10.016072997,         378619216341
        10.017841473,         545476490432
       10.0198044814,         811877396156
       10.0219834207,        1250647816680
       10.0244020433,        1997137084170
       10.0270867145,        3310280523180
       10.0300666994,        5699711797380
       10.0333744827,       10195890653300
       10.0370461221,       18933527528900
