Z,N,Name,Exceso_masa_keV,Lifetime
67,94,161Ho,-6.71E+4,2.15
67,94,161Ho,-6.70e+04,2.15e+00
67,95,162Ho,-6.60E+4,3.10
67,95,162Ho,-6.59e+04,3.10e+00
67,92,159Ho,-6.73E+4,3.04
67,92,159Ho,-6.71e+04,3.04e+00
67,93,160Ho,-6.63E+4,1.50E+1
67,93,160Ho,-6.63e+04,1.50e+01
67,93,160Ho,-6.62e+04,1.50e+01
67,98,165Ho,-6.48E+4,7.86E-1
67,99,166Ho,-6.30E+4,7.86E-1
67,99,166Ho,-6.31e+04,7.86e-01
67,96,163Ho,-6.63E+4,6.93E-1
67,96,163Ho,-6.61e+04,6.93e-01
67,97,164Ho,-6.49E+4,1.39
67,97,164Ho,-6.48e+04,1.39e+00
67,101,168Ho,-6.00E+4,3.00E+1
67,101,168Ho,-6.00e+04,3.00e+01
67,100,167Ho,-6.22E+4,5.18
67,103,170Ho,-5.62E+4,5.00E+1
67,103,170Ho,-5.61e+04,5.00e+01
67,102,169Ho,-5.87E+4,2.00E+1
67,105,172Ho,-5.14E+4,1.96E+2
67,104,171Ho,-5.45E+4,6.00E+2
67,107,174Ho,-4.58E+4,3.00E+2
67,106,173Ho,-4.93E+4,2.98E+2
67,109,176Ho,-3.93E+4,5.00E+2
67,108,175Ho,-4.33E+4,4.00E+2
67,110,177Ho,-3.62E+4,5.00E+2
67,111,178Ho,-3.21E+4,5.00E+2
68,108,176Er,-4.66E+4,4.01E+2
68,107,175Er,-4.86E+4,4.01E+2
68,106,174Er,-5.19E+4,2.98E+2
68,106,174Er,-5.08e+04,2.98e+02
68,105,173Er,-5.36E+4,1.96E+2
68,104,172Er,-5.64E+4,3.96
68,103,171Er,-5.77E+4,1.40
68,102,170Er,-6.01E+4,1.38
68,101,169Er,-6.09E+4,3.04E-1
68,100,168Er,-6.29E+4,2.62E-1
68,109,177Er,-4.28E+4,5.03E+2
68,112,180Er,-3.31E+4,5.00E+2
68,111,179Er,-3.60E+4,5.00E+2
68,110,178Er,-4.02E+4,5.96E+2
68,78,146Er,-4.43E+4,6.70
68,77,145Er,-3.92E+4,2.00E+2
68,77,145Er,-3.90e+04,2.00e+02
68,76,144Er,-3.66E+4,1.96E+2
68,75,143Er,-3.11E+4,4.00E+2
68,79,147Er,-4.66E+4,3.81E+1
68,79,147Er,-4.65e+04,3.82e+01
68,81,149Er,-5.37E+4,2.79E+1
68,81,149Er,-5.30e+04,2.79e+01
68,80,148Er,-5.14E+4,1.02E+1
68,85,153Er,-6.04E+4,9.28
68,84,152Er,-6.05E+4,8.83
68,83,151Er,-5.82E+4,1.64E+1
68,83,151Er,-5.57e+04,1.65e+01
68,82,150Er,-5.78E+4,1.71E+1
68,89,157Er,-6.34E+4,2.65E+1
68,88,156Er,-6.42E+4,2.46E+1
68,87,155Er,-6.22E+4,6.07
68,86,154Er,-6.26E+4,4.96
68,92,160Er,-6.60E+4,2.42E+1
68,91,159Er,-6.45E+4,3.64
68,90,158Er,-6.53E+4,2.52E+1
68,96,164Er,-6.59E+4,7.04E-1
68,95,163Er,-6.51E+4,4.62
68,94,162Er,-6.63E+4,7.56E-1
68,93,161Er,-6.52E+4,8.77
68,99,167Er,-6.32E+4,2.86E-1
68,99,167Er,-6.31e+04,2.86e-01
68,98,166Er,-6.49E+4,3.34E-1
68,97,165Er,-6.45E+4,9.18E-1
69,75,144Tm,-2.21E+4,4.00E+2
69,79,148Tm,-3.87E+4,1.02E+1
69,78,147Tm,-3.59E+4,6.83
69,77,146Tm,-3.10E+4,2.00E+2
69,77,146Tm,-3.08e+04,2.00e+02
69,77,146Tm,-3.06e+04,2.00e+02
69,76,145Tm,-2.75E+4,1.96E+2
69,82,151Tm,-5.07E+4,1.93E+1
69,82,151Tm,-5.07e+04,1.94e+01
69,81,150Tm,-4.64E+4,1.96E+2
69,81,150Tm,-4.64E+4,1.96E+2
69,80,149Tm,-4.39E+4,2.00E+2
69,86,155Tm,-5.66E+4,9.92
69,86,155Tm,-5.66e+04,9.92e+00
69,85,154Tm,-5.44E+4,1.44E+1
69,85,154Tm,-5.44e+04,1.44e+01
69,84,153Tm,-5.39E+4,1.19E+1
69,84,153Tm,-5.39e+04,1.20e+01
69,83,152Tm,-5.17E+4,5.40E+1
69,83,152Tm,-5.17E+4,5.40E+1
69,89,158Tm,-5.87E+4,2.52E+1
69,88,157Tm,-5.87E+4,2.79E+1
69,87,156Tm,-5.68E+4,1.42E+1
69,93,162Tm,-6.14E+4,2.60E+1
69,93,162Tm,-6.13e+04,2.61e+01
69,92,161Tm,-6.18E+4,2.79E+1
69,92,161Tm,-6.19e+04,2.79e+01
69,91,160Tm,-6.03E+4,3.26E+1
69,91,160Tm,-6.02e+04,3.27e+01
69,90,159Tm,-6.05E+4,2.79E+1
69,97,166Tm,-6.18E+4,1.15E+1
69,97,166Tm,-6.18e+04,1.16e+01
69,96,165Tm,-6.29E+4,1.65
69,95,164Tm,-6.19E+4,2.50E+1
69,95,164Tm,-6.19e+04,2.50e+01
69,94,163Tm,-6.27E+4,5.51
69,99,168Tm,-6.13E+4,1.67
69,98,167Tm,-6.25E+4,1.25
69,109,178Tm,-4.42E+4,3.00E+2
69,108,177Tm,-4.75E+4,2.00E+2
69,108,177Tm,-4.75E+4,2.00E+2
69,105,174Tm,-5.38E+4,4.47E+1
69,105,174Tm,-5.36e+04,4.47e+01
69,104,173Tm,-5.62E+4,4.40
69,107,176Tm,-4.93E+4,1.00E+2
69,106,175Tm,-5.23E+4,5.00E+1
69,101,170Tm,-5.97E+4,7.32E-1
69,100,169Tm,-6.12E+4,7.38E-1
69,103,172Tm,-5.73E+4,5.48
69,102,171Tm,-5.92E+4,9.72E-1
69,112,181Tm,-3.54E+4,5.00E+2
69,111,180Tm,-3.81E+4,4.00E+2
69,110,179Tm,-4.19E+4,4.00E+2
70,79,149Yb,-3.33E+4,3.00E+2
70,89,159Yb,-5.58E+4,1.75E+1
70,86,156Yb,-5.32E+4,9.30
70,85,155Yb,-5.05E+4,1.66E+1
70,88,158Yb,-5.60E+4,7.97
70,87,157Yb,-5.34E+4,1.09E+1
70,82,152Yb,-4.62E+4,1.49E+2
70,81,151Yb,-4.15E+4,3.00E+2
70,81,151Yb,-4.09e+04,3.00e+02
70,84,154Yb,-4.99E+4,1.72E+1
70,83,153Yb,-4.71E+4,2.00E+2
70,80,150Yb,-3.88E+4,3.00E+2
70,97,167Yb,-6.05E+4,3.96
70,96,166Yb,-6.15E+4,7.00
70,99,169Yb,-6.03E+4,1.78E-1
70,99,169Yb,-6.04e+04,1.78e-01
70,98,168Yb,-6.15E+4,9.30E-2
70,93,163Yb,-5.92E+4,1.51E+1
70,92,162Yb,-5.98E+4,1.51E+1
70,95,165Yb,-6.02E+4,2.65E+1
70,94,164Yb,-6.10E+4,1.51E+1
70,91,161Yb,-5.78E+4,1.51E+1
70,90,160Yb,-5.81E+4,5.49
70,101,171Yb,-5.93E+4,1.30E-2
70,100,170Yb,-6.07E+4,1.00E-2
70,112,182Yb,-3.89E+4,4.00E+2
70,111,181Yb,-4.10E+4,2.98E+2
70,110,180Yb,-4.47E+4,3.00E+2
70,105,175Yb,-5.46E+4,7.09E-2
70,104,174Yb,-5.69E+4,1.10E-2
70,103,173Yb,-5.75E+4,1.10E-2
70,102,172Yb,-5.92E+4,1.40E-2
70,109,179Yb,-4.66E+4,2.00E+2
70,108,178Yb,-4.96E+4,6.58
70,107,177Yb,-5.09E+4,2.20E-1
70,107,177Yb,-5.07e+04,2.20e-01
70,106,176Yb,-5.34E+4,1.40E-2
70,106,176Yb,-5.24e+04,1.40e-02
70,115,185Yb,-2.84E+4,5.00E+2
70,114,184Yb,-3.26E+4,5.03E+2
70,113,183Yb,-3.50E+4,4.00E+2
71,102,173Lu,-5.68E+4,1.56
71,101,172Lu,-5.67E+4,2.33
71,101,172Lu,-5.67e+04,2.34e+00
71,104,175Lu,-5.51E+4,1.20
71,103,174Lu,-5.55E+4,1.56
71,103,174Lu,-5.54e+04,1.57e+00
71,106,177Lu,-5.23E+4,1.22
71,106,177Lu,-5.14e+04,1.22e+00
71,105,176Lu,-5.33E+4,1.21
71,105,176Lu,-5.33e+04,1.21e+00
71,108,179Lu,-4.90E+4,5.15
71,107,178Lu,-5.03E+4,2.25
71,107,178Lu,-5.02e+04,2.25e+00
71,109,180Lu,-4.66E+4,7.07E+1
71,111,182Lu,-4.17E+4,2.00E+2
71,110,181Lu,-4.47E+4,1.25E+2
71,100,171Lu,-5.78E+4,1.86
71,100,171Lu,-5.78e+04,1.86e+00
71,113,184Lu,-3.63E+4,2.00E+2
71,112,183Lu,-3.97E+4,8.01E+1
71,115,186Lu,-3.03E+4,4.00E+2
71,114,185Lu,-3.39E+4,3.00E+2
71,117,188Lu,-2.38E+4,4.00E+2
71,116,187Lu,-2.77E+4,4.00E+2
71,87,158Lu,-4.72E+4,1.51E+1
71,86,157Lu,-4.64E+4,1.20E+1
71,86,157Lu,-4.64e+04,1.21e+01
71,89,160Lu,-5.02E+4,5.68E+1
71,89,160Lu,-5.02E+4,5.68E+1
71,88,159Lu,-4.97E+4,3.76E+1
71,83,154Lu,-3.96E+4,2.01E+2
71,83,154Lu,-3.96e+04,2.01e+02
71,82,153Lu,-3.83E+4,1.50E+2
71,85,156Lu,-4.36E+4,5.41E+1
71,85,156Lu,-4.36E+4,5.41E+1
71,84,155Lu,-4.25E+4,1.92E+1
71,84,155Lu,-4.25e+04,1.92e+01
71,81,152Lu,-3.34E+4,1.96E+2
71,80,151Lu,-3.03E+4,3.00E+2
71,80,151Lu,-3.02e+04,3.00e+02
71,98,169Lu,-5.80E+4,3.00
71,98,169Lu,-5.81e+04,3.00e+00
71,97,168Lu,-5.70E+4,3.79E+1
71,97,168Lu,-5.69e+04,3.80e+01
71,99,170Lu,-5.73E+4,1.68E+1
71,99,170Lu,-5.72e+04,1.68e+01
71,94,165Lu,-5.64E+4,2.65E+1
71,93,164Lu,-5.46E+4,2.79E+1
71,96,167Lu,-5.75E+4,3.72E+1
71,96,167Lu,-5.75e+04,3.73e+01
71,95,166Lu,-5.60E+4,2.98E+1
71,95,166Lu,-5.60e+04,2.98e+01
71,95,166Lu,-5.60e+04,2.98e+01
71,90,161Lu,-5.25E+4,2.79E+1
71,92,163Lu,-5.47E+4,2.79E+1
71,91,162Lu,-5.28E+4,7.50E+1
71,91,162Lu,-5.28E+4,7.50E+1
71,91,162Lu,-5.28E+4,7.50E+1
71,79,150Lu,-2.47E+4,3.00E+2
72,89,161Hf,-4.63E+4,2.34E+1
72,87,159Hf,-4.28E+4,1.68E+1
72,88,160Hf,-4.59E+4,9.53
72,85,157Hf,-3.88E+4,2.00E+2
72,86,158Hf,-4.21E+4,1.74E+1
72,83,155Hf,-3.43E+4,3.00E+2
72,84,156Hf,-3.78E+4,1.49E+2
72,81,153Hf,-2.73E+4,3.00E+2
72,82,154Hf,-3.27E+4,3.00E+2
72,98,170Hf,-5.62E+4,2.79E+1
72,99,171Hf,-5.54E+4,2.88E+1
72,99,171Hf,-5.54e+04,2.89e+01
72,96,168Hf,-5.53E+4,2.79E+1
72,97,169Hf,-5.47E+4,2.79E+1
72,94,166Hf,-5.38E+4,2.79E+1
72,95,167Hf,-5.34E+4,2.79E+1
72,92,164Hf,-5.18E+4,1.58E+1
72,93,165Hf,-5.16E+4,2.79E+1
72,90,162Hf,-4.91E+4,8.95
72,91,163Hf,-4.92E+4,2.56E+1
72,109,181Hf,-4.74E+4,1.42
72,108,180Hf,-4.97E+4,1.42
72,108,180Hf,-4.86e+04,1.42e+00
72,107,179Hf,-5.04E+4,1.41
72,107,179Hf,-5.01e+04,1.42e+00
72,107,179Hf,-4.94e+04,1.42e+00
72,106,178Hf,-5.24E+4,1.41
72,106,178Hf,-5.13e+04,1.42e+00
72,106,178Hf,-5.00e+04,1.42e+00
72,105,177Hf,-5.28E+4,1.41
72,105,177Hf,-5.16e+04,1.41e+00
72,105,177Hf,-5.01e+04,1.41e+00
72,104,176Hf,-5.45E+4,1.48
72,103,175Hf,-5.44E+4,2.28
72,102,174Hf,-5.58E+4,2.25
72,101,173Hf,-5.54E+4,2.79E+1
72,100,172Hf,-5.64E+4,2.44E+1
72,110,182Hf,-4.60E+4,6.16
72,110,182Hf,-4.49e+04,6.17e+00
72,118,190Hf,-2.48E+4,4.00E+2
72,117,189Hf,-2.71E+4,3.00E+2
72,116,188Hf,-3.08E+4,3.00E+2
72,115,187Hf,-3.30E+4,2.00E+2
72,114,186Hf,-3.64E+4,5.12E+1
72,114,186Hf,-3.35e+04,5.12e+01
72,113,185Hf,-3.83E+4,6.42E+1
72,112,184Hf,-4.14E+4,3.97E+1
72,112,184Hf,-4.02e+04,3.97e+01
72,112,184Hf,-3.90e+04,3.97e+01
72,111,183Hf,-4.32E+4,3.00E+1
73,88,161Ta,-3.87E+4,2.43E+1
73,88,161Ta,-3.87e+04,2.44e+01
73,89,162Ta,-3.97E+4,6.33E+1
73,86,159Ta,-3.44E+4,1.96E+1
73,86,159Ta,-3.44e+04,1.97e+01
73,87,160Ta,-3.58E+4,5.43E+1
73,87,160Ta,-3.58E+4,5.43E+1
73,84,157Ta,-2.95E+4,1.50E+2
73,85,158Ta,-3.11E+4,2.01E+2
73,82,155Ta,-2.39E+4,3.00E+2
73,83,156Ta,-2.60E+4,3.00E+2
73,83,156Ta,-2.59e+04,3.00e+02
73,99,172Ta,-5.13E+4,2.79E+1
73,97,170Ta,-5.01E+4,2.79E+1
73,98,171Ta,-5.17E+4,2.79E+1
73,95,168Ta,-4.83E+4,2.79E+1
73,96,169Ta,-5.02E+4,2.79E+1
73,93,166Ta,-4.60E+4,2.79E+1
73,94,167Ta,-4.83E+4,2.79E+1
73,91,164Ta,-4.32E+4,2.79E+1
73,92,165Ta,-4.58E+4,1.35E+1
73,90,163Ta,-4.25E+4,3.80E+1
73,108,181Ta,-4.84E+4,1.57
73,107,180Ta,-4.89E+4,2.06
73,107,180Ta,-4.89e+04,2.07e+00
73,109,182Ta,-4.64E+4,1.57
73,109,182Ta,-4.64e+04,1.58e+00
73,109,182Ta,-4.59e+04,1.58e+00
73,104,177Ta,-5.17E+4,3.31
73,103,176Ta,-5.13E+4,3.07E+1
73,106,179Ta,-5.03E+4,1.46
73,105,178Ta,-5.05E+4,5.20E+1
73,105,178Ta,-5.05E+4,5.20E+1
73,105,178Ta,-5.05E+4,5.20E+1
73,100,173Ta,-5.23E+4,2.79E+1
73,102,175Ta,-5.24E+4,2.79E+1
73,101,174Ta,-5.17E+4,2.79E+1
73,121,194Ta,-1.71E+4,5.00E+2
73,120,193Ta,-2.08E+4,4.00E+2
73,119,192Ta,-2.31E+4,4.00E+2
73,118,191Ta,-2.65E+4,3.00E+2
73,115,188Ta,-3.39E+4,2.00E+2
73,115,188Ta,-3.38e+04,2.00e+02
73,114,187Ta,-3.68E+4,5.58E+1
73,114,187Ta,-3.51e+04,5.59e+01
73,114,187Ta,-3.40e+04,5.59e+01
73,117,190Ta,-2.87E+4,2.00E+2
73,116,189Ta,-3.19E+4,2.00E+2
73,111,184Ta,-4.28E+4,2.60E+1
73,110,183Ta,-4.52E+4,1.59
73,113,186Ta,-3.86E+4,6.00E+1
73,113,186Ta,-3.83e+04,6.00e+01
73,113,186Ta,-3.83e+04,6.00e+01
73,112,185Ta,-4.13E+4,1.41E+1
74,117,191W,-3.11E+4,4.19E+1
74,118,192W,-2.96E+4,2.00E+2
74,119,193W,-2.61E+4,2.00E+2
74,113,187W,-3.99E+4,1.21
74,114,188W,-3.86E+4,3.08
74,115,189W,-3.58E+4,2.00E+2
74,116,190W,-3.43E+4,3.53E+1
74,110,184W,-4.57E+4,7.38E-1
74,111,185W,-4.33E+4,7.39E-1
74,111,185W,-4.32e+04,7.39e-01
74,112,186W,-4.25E+4,1.21
74,120,194W,-2.44E+4,3.00E+2
74,121,195W,-2.07E+4,3.00E+2
74,122,196W,-1.87E+4,4.00E+2
74,123,197W,-1.48E+4,4.00E+2
74,106,180W,-4.96E+4,1.43
74,107,181W,-4.82E+4,1.44
74,108,182W,-4.82E+4,7.45E-1
74,109,183W,-4.63E+4,7.43E-1
74,109,183W,-4.61e+04,7.43e-01
74,102,176W,-5.06E+4,2.79E+1
74,103,177W,-4.97E+4,2.79E+1
74,104,178W,-5.04E+4,1.51E+1
74,105,179W,-4.92E+4,1.45E+1
74,105,179W,-4.91e+04,1.46e+01
74,100,174W,-5.02E+4,2.79E+1
74,101,175W,-4.96E+4,2.79E+1
74,89,163W,-3.49E+4,5.84E+1
74,88,162W,-3.39E+4,1.76E+1
74,87,161W,-3.05E+4,2.00E+2
74,86,160W,-2.93E+4,1.49E+2
74,85,159W,-2.54E+4,3.00E+2
74,84,158W,-2.36E+4,3.00E+2
74,83,157W,-1.96E+4,4.00E+2
74,99,173W,-4.87E+4,2.79E+1
74,98,172W,-4.90E+4,2.79E+1
74,97,171W,-4.70E+4,2.79E+1
74,96,170W,-4.72E+4,1.31E+1
74,95,169W,-4.49E+4,1.54E+1
74,94,168W,-4.48E+4,1.32E+1
74,93,167W,-4.20E+4,1.87E+1
74,92,166W,-4.18E+4,9.46
74,91,165W,-3.88E+4,2.57E+1
74,90,164W,-3.82E+4,9.67
75,118,193Re,-3.02E+4,3.91E+1
75,119,194Re,-2.72E+4,2.00E+2
75,119,194Re,-2.70e+04,2.00e+02
75,119,194Re,-2.64e+04,2.00e+02
75,116,191Re,-3.43E+4,1.02E+1
75,117,192Re,-3.15E+4,7.07E+1
75,110,185Re,-4.38E+4,8.20E-1
75,111,186Re,-4.19E+4,8.20E-1
75,111,186Re,-4.18e+04,8.20e-01
75,114,189Re,-3.79E+4,8.19
75,115,190Re,-3.55E+4,4.87
75,115,190Re,-3.54e+04,4.87e+00
75,112,187Re,-4.12E+4,7.37E-1
75,113,188Re,-3.90E+4,7.38E-1
75,113,188Re,-3.88e+04,7.38e-01
75,121,196Re,-2.23E+4,3.00E+2
75,122,197Re,-2.03E+4,3.00E+2
75,120,195Re,-2.55E+4,3.00E+2
75,123,198Re,-1.69E+4,4.00E+2
75,124,199Re,-1.47E+4,4.00E+2
75,107,182Re,-4.54E+4,1.01E+2
75,107,182Re,-4.54E+4,1.01E+2
75,108,183Re,-4.58E+4,8.03
75,105,180Re,-4.58E+4,2.13E+1
75,106,181Re,-4.65E+4,1.25E+1
75,109,184Re,-4.42E+4,4.27
75,109,184Re,-4.40e+04,4.28e+00
75,100,175Re,-4.52E+4,2.79E+1
75,103,178Re,-4.56E+4,2.79E+1
75,104,179Re,-4.65E+4,2.46E+1
75,101,176Re,-4.50E+4,2.79E+1
75,102,177Re,-4.62E+4,2.79E+1
75,89,164Re,-2.74E+4,5.45E+1
75,89,164Re,-2.74E+4,5.45E+1
75,88,163Re,-2.60E+4,1.85E+1
75,88,163Re,-2.59e+04,1.85e+01
75,87,162Re,-2.24E+4,2.01E+2
75,87,162Re,-2.23e+04,2.01e+02
75,86,161Re,-2.08E+4,1.49E+2
75,86,161Re,-2.07e+04,1.50e+02
75,85,160Re,-1.68E+4,3.00E+2
75,84,159Re,-1.48E+4,3.05E+2
75,84,159Re,-1.48E+4,3.05E+2
75,99,174Re,-4.36E+4,2.79E+1
75,98,173Re,-4.35E+4,2.79E+1
75,97,172Re,-4.15E+4,3.55E+1
75,97,172Re,-4.15E+4,3.55E+1
75,96,171Re,-4.12E+4,2.79E+1
75,95,170Re,-3.89E+4,1.14E+1
75,95,170Re,-3.88e+04,1.14e+01
75,94,169Re,-3.84E+4,1.13E+1
75,94,169Re,-3.82e+04,1.14e+01
75,93,168Re,-3.57E+4,3.08E+1
75,92,167Re,-3.48E+4,4.00E+1
75,92,167Re,-3.47e+04,4.00e+01
75,91,166Re,-3.18E+4,8.82E+1
75,90,165Re,-3.06E+4,2.35E+1
75,90,165Re,-3.06e+04,2.36e+01
76,90,166Os,-2.54E+4,1.79E+1
76,91,167Os,-2.64E+4,8.08E+1
76,92,168Os,-2.99E+4,9.90
76,93,169Os,-3.07E+4,2.59E+1
76,94,170Os,-3.39E+4,9.75
76,95,171Os,-3.42E+4,1.82E+1
76,96,172Os,-3.72E+4,1.27E+1
76,97,173Os,-3.74E+4,1.49E+1
76,98,174Os,-3.99E+4,1.02E+1
76,99,175Os,-4.01E+4,1.17E+1
76,85,161Os,-1.01E+4,4.00E+2
76,86,162Os,-1.45E+4,3.00E+2
76,87,163Os,-1.63E+4,3.00E+2
76,88,164Os,-2.04E+4,1.49E+2
76,89,165Os,-2.17E+4,2.00E+2
76,126,202Os,-1.25E+4,4.00E+2
76,127,203Os,-7.27E+3,4.00E+2
76,120,196Os,-2.82E+4,4.00E+1
